23:40:38 Log started
23:40:40 Calling loadresource("objects/tile_city2.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city3.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city4.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city5.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city6.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city7.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city8.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city9.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city10.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city11.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city12.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city13.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city14.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city15.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city16.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city17.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city18.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city19.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city20.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city21.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city22.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city23.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city24.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city25.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city26.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city27.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city28.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city29.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city30.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city31.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city32.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city32.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city33.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city34.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city35.txt")
23:40:40  Result: 1
23:40:40 Calling loadresource("objects/tile_city36.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_city37.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_city38.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_city39.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_city40.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_city41.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_city42.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_city43.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/snowman1.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tree2.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/bump_sign.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/tile_tree.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/cmaniac.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/fire_shot.txt")
23:40:41  Result: 1
23:40:41 Calling loadresource("objects/phys_floor.txt")
23:40:41  Result: 1
23:40:41 Calling loaddialog("dialogs/s_dialog_1.txt")
23:40:41  Result: 1
23:40:41 Calling loaddialog("dialogs/s_dialog_2.txt")
23:40:41 LoadDialog() error: invalid line
23:40:41  Result: 1
23:40:41 Calling loadfont("Courier New", 14, 400, "default")
23:40:41  Result: 1
23:40:41 Calling init(console)
23:40:41  Result: 1
23:40:41 Calling loadsound("sounds/music/iie_lab.it")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/music/iie_lab.it")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadsound("sounds/music/iie_boss.it")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/music/iie_boss.it")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadsound("sounds/music/iie_street.it")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/music/iie_street.it")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadsound("sounds/music/iie_win_jingle.it")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/music/iie_win_jingle.it")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadsound("sounds/explosion.ogg")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/explosion.ogg")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadsound("sounds/health_appear.ogg")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/health_appear.ogg")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadsound("sounds/item_appear.ogg")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/item_appear.ogg")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadsound("sounds/blaster_shot.ogg")
23:40:41 Error (scripts/init.txt, line 0) in 'loadsound("sounds/blaster_shot.ogg")': sound not initialized
23:40:41  Result: 0
23:40:41 Calling loadweather("particles/snow.txt")
23:40:41  Result: 1
23:40:41 Calling load("scripts/menu_main.txt")
23:40:41 Calling newguielem("GUIVidget", "vdgMainScreen")
23:40:41 New GUI control: GUIVidget(vdgMainScreen)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "Width", 1024)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "Height", 768)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "X", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "Y", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "Color", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "Texture", "main_menu-bkg")
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "Visible", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "PatternCount", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "CurrentPattern", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgMainScreen", "Group", 0)
23:40:41  Result: 1
23:40:41 Calling newguielem("GUIButton", "btnLogo")
23:40:41 New GUI control: GUIButton(btnLogo)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "X", 85)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Y", 74)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Width", 512)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Height", 256)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Color", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Visible", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Caption", "")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "CaptionX", 30)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "CaptionY", -20)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "CaptionFont", "default")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "CaptionColor", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "SelectedCaptionColor", 0, 255, 0, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "PressedCaptionColor", 255, 0, 0, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Group", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Texture", "logo-cold")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Visible", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "PatternCount", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "CurrentPattern", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Enabled", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "Border", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnLogo", "BorderType", 1)
23:40:41  Result: 1
23:40:41 Declaring variable: x
23:40:41 Warning (scripts/menu_main.txt, line 0) in 'setguielem("btnLogo", "BorderType", 1)': Float to int convertion
23:40:41 Declaring variable: y
23:40:41 Warning (scripts/menu_main.txt, line 0) in 'setguielem("btnLogo", "BorderType", 1)': Float to int convertion
23:40:41 Calling newguielem("GUIButton", "btnStartGame")
23:40:41 New GUI control: GUIButton(btnStartGame)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "X", 170)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "Y", 290)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "Width", 80)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "Height", 9)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "Color", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "Visible", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "Caption", "START GAME")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "CaptionX", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "CaptionY", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "CaptionFont", "default")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "CaptionColor", 181, 181, 181, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "SelectedCaptionColor", 120, 88, 150, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "PressedCaptionColor", 69, 46, 90, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "Group", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnStartGame", "AddSignal", 550, 1, 0)
23:40:41  Result: 1
23:40:41 Calling newguielem("GUIButton", "btnExit")
23:40:41 New GUI control: GUIButton(btnExit)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "X", 170)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "Y", 310)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "Width", 30)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "Height", 9)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "Color", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "Visible", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "Caption", "EXIT")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "CaptionX", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "CaptionY", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "CaptionFont", "default")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "CaptionColor", 181, 181, 181, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "SelectedCaptionColor", 120, 88, 150, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "PressedCaptionColor", 69, 46, 90, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "Group", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnExit", "AddSignal", 650, 0, 0)
23:40:41  Result: 1
23:40:41  Result: 1
23:40:41 Calling load("scripts/choose_hero.txt")
23:40:41 Calling newguielem("GUIVidget", "vdgCharSel")
23:40:41 New GUI control: GUIVidget(vdgCharSel)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "Width", 1024)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "Height", 768)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "X", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "Y", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "Color", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "Texture", "menu-bkg")
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "Visible", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "PatternCount", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "CurrentPattern", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("vdgCharSel", "Group", 1)
23:40:41  Result: 1
23:40:41 Warning (scripts/choose_hero.txt, line 0) in 'setguielem("vdgCharSel", "Group", 1)': Float to int convertion
23:40:41 Warning (scripts/choose_hero.txt, line 0) in 'setguielem("vdgCharSel", "Group", 1)': Float to int convertion
23:40:41 Declaring variable: x1
23:40:41 Warning (scripts/choose_hero.txt, line 0) in 'setguielem("vdgCharSel", "Group", 1)': Float to int convertion
23:40:41 Calling newguielem("GUIButton", "btnSohchan")
23:40:41 New GUI control: GUIButton(btnSohchan)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "X", 170)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Y", 240)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Width", 125)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Height", 155)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Color", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Visible", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Caption", "SOH-chan")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "CaptionX", 30)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "CaptionY", -20)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "CaptionFont", "default")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "CaptionColor", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "SelectedCaptionColor", 0, 255, 0, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "PressedCaptionColor", 255, 0, 0, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Group", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "AddSignal", 850, 0, 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Texture", "sohchan_figure")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "PatternCount", 2)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Visible", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "PatternCount", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "CurrentPattern", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "Border", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnSohchan", "BorderType", 1)
23:40:41  Result: 1
23:40:41 Calling newguielem("GUIButton", "btnUnylTan")
23:40:41 New GUI control: GUIButton(btnUnylTan)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "X", 370)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Y", 240)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Width", 125)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Height", 155)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Color", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Visible", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Caption", "Unyl-chan")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "CaptionX", 30)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "CaptionY", -20)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "CaptionFont", "default")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "CaptionColor", 255, 255, 255, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "SelectedCaptionColor", 0, 255, 0, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "PressedCaptionColor", 255, 0, 0, 255)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Group", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "AddSignal", 850, 0, 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Texture", "unyl_tan_figure")
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Visible", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "PatternCount", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "CurrentPattern", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Enabled", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "Border", 1)
23:40:41  Result: 1
23:40:41 Calling setguielem("btnUnylTan", "BorderType", 1)
23:40:41  Result: 1
23:40:41 Declaring variable: x2
23:40:41 Warning (scripts/choose_hero.txt, line 0) in 'setguielem("btnUnylTan", "BorderType", 1)': Float to int convertion
23:40:41 Calling newguielem("GUIButton", "lbl2")
23:40:41 New GUI control: GUIButton(lbl2)
23:40:41  Result: 1
23:40:41 Calling setguielem("lbl2", "X", 365)
23:40:41  Result: 1
23:40:41 Calling setguielem("lbl2", "Y", 401)
23:40:41  Result: 1
23:40:41 Calling setguielem("lbl2", "Width", 80)
23:40:41  Result: 1
23:40:41 Calling setguielem("lbl2", "Height", 9)
23:40:41  Result: 1
23:40:41 Calling setguielem("lbl2", "Visible", 0)
23:40:41  Result: 1
23:40:41 Calling setguielem("lbl2", "Caption", "(not enabled yet)")
23:40:41  Result: 1
23:40:41 Calling setguielem("lbl2", "CaptionX", 0)
23:40:41  Result: 1
23:40:42 Calling setguielem("lbl2", "CaptionY", 0)
23:40:42  Result: 1
23:40:42 Calling setguielem("lbl2", "CaptionFont", "default")
23:40:42  Result: 1
23:40:42 Calling setguielem("lbl2", "CaptionColor", 255, 0, 0, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("lbl2", "SelectedCaptionColor", 0, 255, 0, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("lbl2", "PressedCaptionColor", 255, 0, 0, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("lbl2", "Group", 1)
23:40:42  Result: 1
23:40:42 Calling setguielem("lbl2", "Enabled", 0)
23:40:42  Result: 1
23:40:42  Result: 1
23:40:42 Calling load("scripts/menu_game.txt")
23:40:42 Calling newguielem("GUIButton", "btnLogoIngame")
23:40:42 New GUI control: GUIButton(btnLogoIngame)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "X", 85)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Y", 74)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Width", 512)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Height", 256)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Color", 255, 255, 255, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Visible", 0)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Caption", "")
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "CaptionX", 30)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "CaptionY", -20)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "CaptionFont", "default")
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "CaptionColor", 255, 255, 255, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "SelectedCaptionColor", 0, 255, 0, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "PressedCaptionColor", 255, 0, 0, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Group", 2)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Texture", "logo-cold")
23:40:42  Result: 1
23:40:42 Calling setguielem("btnLogoIngame", "Visible", 1)
23:40:42  Result: 1
23:40:42 Warning (scripts/menu_game.txt, line 0) in 'setguielem("btnLogoIngame", "Visible", 1)': Float to int convertion
23:40:42 Warning (scripts/menu_game.txt, line 0) in 'setguielem("btnLogoIngame", "Visible", 1)': Float to int convertion
23:40:42 Calling newguielem("GUIButton", "btnContinue")
23:40:42 New GUI control: GUIButton(btnContinue)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "X", 270)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "Y", 260)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "Width", 105)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "Height", 9)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "Color", 255, 255, 255, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "Visible", 0)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "Caption", "CONTINUE GAME")
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "CaptionX", 0)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "CaptionY", 0)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "CaptionFont", "default")
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "CaptionColor", 255, 255, 255, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "SelectedCaptionColor", 120, 88, 150, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "PressedCaptionColor", 69, 46, 90, 255)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "Group", 2)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnContinue", "AddSignal", 855, 1, 0)
23:40:42  Result: 1
23:40:42 Calling newguielem("GUIButton", "btnReturn")
23:40:42 New GUI control: GUIButton(btnReturn)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnReturn", "X", 270)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnReturn", "Y", 280)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnReturn", "Width", 155)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnReturn", "Height", 9)
23:40:42  Result: 1
23:40:42 Calling setguielem("btnReturn", "Color", 255, 255, 255, 255)
23:40:42  Result: 1
